id,amenity,recycling:PET,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:bottles,recycling:cans,recycling:cardboard,recycling:cartons,recycling:clothes,recycling:drugs,recycling:electrical_appliances,recycling:electrical_items,recycling:food_waste,recycling:garden_pots,recycling:garden_waste,recycling:glass,recycling:glass_bottles,recycling:green_waste,recycling:lamps,recycling:magazines,recycling:newspaper,recycling:organic,recycling:organic_waste,recycling:paper,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:tetrapak,recycling:waste,recycling:wood,recycling_type,geometry
node/1793984143,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1201246 46.0893236)
node/1801538162,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.0985459 46.209827)
node/1801538172,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0988124 46.2105209)
node/1801538196,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.0991536 46.2110307)
node/1801586708,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0761586 46.2252276)
node/1801586738,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0759255 46.2255459)
node/1803645356,recycling,,,,yes,yes,,yes,yes,,,,,,,,,,yes,yes,,yes,yes,,,yes,yes,,yes,yes,,,,,yes,,container,POINT (11.1319957 46.1964209)
node/1805481813,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9821025 46.3871481)
node/1805481881,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9891649 46.3887839)
node/1810634931,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.1675412 46.2485263)
node/1823159317,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.110037 46.1671311)
node/1825271647,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.4322761 46.2796351)
node/1825271648,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.4341879 46.2798391)
node/1825271652,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.4343176 46.2798619)
node/1825438409,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.3231781 46.214613)
node/1825438411,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.3208875 46.2150154)
node/1825438413,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.3130729 46.2242552)
node/1825493214,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.1668125 46.2534692)
node/1825508119,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.0477934 46.0330065)
node/1827497717,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,,,,,,,,,,container,POINT (11.0488988 46.0324836)
node/1828284233,recycling,,,,,,,,,yes,,,,,,,,yes,yes,,,,yes,,,yes,yes,yes,yes,yes,yes,,,,,,container,POINT (10.8779825 45.8658198)
node/1843622300,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.687931 46.2942292)
node/1848411487,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.113678 46.1675108)
node/1848587538,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0591357 46.1755084)
node/1848587722,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0694576 46.1784067)
node/1848587757,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0698367 46.1787486)
node/1848587761,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.0720099 46.1785977)
node/1848587809,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.0723358 46.1803118)
node/1848587824,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.0708617 46.1817873)
node/1857738860,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1110036 46.1345662)
node/1857738867,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1116754 46.1346323)
node/1860714174,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.9416688 46.1953118)
node/1869952920,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1595999 46.0858856)
node/1869952924,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1598817 46.0859287)
node/1869953016,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1597368 46.0865015)
node/1870401576,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1004814 46.1390535)
node/1871800712,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.108068 46.1425151)
node/1874792742,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1104829 46.1025901)
node/1874792743,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1105815 46.1032277)
node/1874792848,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1085116 46.1084395)
node/1874793332,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.107515 46.1122037)
node/1874793447,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.107536 46.1134341)
node/1874793673,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1174531 46.1225939)
node/1874961200,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1166579 46.1145257)
node/1874961321,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1172669 46.1152564)
node/1874961641,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1186112 46.1221425)
node/1874961671,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1189 46.1222034)
node/1875048085,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1169884 46.1255789)
node/1875048087,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1183276 46.1255445)
node/1875048094,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1184437 46.1257412)
node/1875048174,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.116502 46.1272559)
node/1875048193,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1166033 46.1274247)
node/1882389920,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.305274 46.0073803)
node/1886707082,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.8291405 46.1742817)
node/1887020253,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1204303 46.0830067)
node/1887564293,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.1884922 46.1600955)
node/1887564322,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1900123 46.1604057)
node/1893134556,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1107902 46.0404604)
node/1899087410,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1075908 46.1259689)
node/1899087411,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1098017 46.1292096)
node/1899168270,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.1127907 46.1385837)
node/1899168281,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1141148 46.1385837)
node/1899168335,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1125836 46.1390628)
node/1899168348,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1125839 46.1391469)
node/1899168374,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1113972 46.1395938)
node/1899168376,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1115658 46.1396157)
node/1899168413,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1117591 46.1396683)
node/1899168472,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1114344 46.1398031)
node/1899168480,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1116235 46.1398329)
node/1931806644,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.9537716 45.7399418)
node/1933498758,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1061026 46.1408764)
node/1933498775,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1067928 46.1409466)
node/1937993531,recycling,,,,,,,,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.1490711 46.0665354)
node/1950422438,recycling,,,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.0146028 45.9472593)
node/1962487947,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.124801 46.0691325)
node/1962487949,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1249696 46.0691528)
node/1962487954,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1247378 46.0692005)
node/1977210182,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2097882 46.0673841)
node/1977210583,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2074397 46.0691376)
node/1984527664,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.3016907 46.0089838)
node/1984744327,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2612328 45.992957)
node/1984744572,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2581117 45.994297)
node/1984744598,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2568829 45.9946241)
node/1984744607,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2566262 45.9952747)
node/1984744615,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2619032 45.9954813)
node/1984744644,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2643247 45.9961293)
node/1984744668,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2594535 45.9966708)
node/1984744719,recycling,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,,,,,,,,,,container,POINT (11.2648155 45.9972417)
node/1985026431,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1356332 46.0648751)
node/1985072599,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1315055 46.0342291)
node/1987683750,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.052063 46.2735902)
node/1987683780,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0492447 46.2746752)
node/1991508164,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.3251294 46.1840121)
node/1991508442,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.3295222 46.1862196)
node/1991575565,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.3240935 46.2069935)
node/1998966190,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1123137 46.0707698)
node/1999373848,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1583346 46.0629585)
node/1999374062,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.160904 46.068756)
node/1999374091,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1612208 46.0692503)
node/1999374092,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1616191 46.0693695)
node/2018090341,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1602256 46.1922806)
node/2018090401,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1548161 46.193432)
node/2019113923,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.0959232 46.2089367)
node/2022158731,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1180053 46.0575034)
node/2022158769,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.117445 46.0578986)
node/2028270636,recycling,,,yes,,,,yes,,,yes,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,centre,POINT (10.6020326 45.9170791)
node/2049523747,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1245979 46.2115339)
node/2049523788,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1226345 46.2125946)
node/2049523803,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1207681 46.2144097)
node/2049523810,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1205682 46.2146332)
node/2049523812,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1207088 46.2146632)
node/2049523818,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1206932 46.2147521)
node/2049523822,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1205456 46.2147858)
node/2052784367,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1215028 46.0604774)
node/2060457708,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1199504 46.0940485)
node/2060457739,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1206593 46.0945618)
node/2062492997,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1177485 46.0652523)
node/2062493011,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.118468 46.0739074)
node/2062493023,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1187812 46.0744926)
node/2062493025,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1188087 46.0745824)
node/2062493028,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1188023 46.074886)
node/2063475046,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.7626429 46.1678677)
node/2067218925,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1182124 46.0536893)
node/2070849719,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.9875056 46.0565395)
node/2070849755,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.9895304 46.0576774)
node/2070849871,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.9827199 46.0585938)
node/2070849939,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9772644 46.0592088)
node/2070849985,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.9904706 46.0599912)
node/2070850160,recycling,yes,,,,,,yes,yes,,,,,,,,,yes,yes,yes,,,,,,yes,,,yes,,,,,,yes,,container,POINT (10.9878079 46.0616656)
node/2070850232,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9792171 46.0638007)
node/2070850327,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9808695 46.0667113)
node/2070850393,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.982339 46.0686983)
node/2070850532,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.983849 46.0700833)
node/2076852156,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1241737 46.0764065)
node/2079120784,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.1040236 46.1419532)
node/2079120805,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1050005 46.1426629)
node/2079120830,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1116175 46.1453578)
node/2079120962,recycling,,,,,,,,,,,,,,,,,yes,,,,,,yes,,yes,,yes,,,,,,,yes,,container,POINT (11.1058362 46.1511109)
node/2079121091,recycling,,,,,,,,,,,,,,,,,yes,,,,,,yes,,yes,,yes,,,,,,,yes,,container,POINT (11.1119106 46.1519173)
node/2079121143,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1061909 46.1521947)
node/2079121178,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1071569 46.1524847)
node/2079121227,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1064859 46.1529652)
node/2079121252,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1066219 46.1533733)
node/2079121271,recycling,,,,,,,,,,,,,,,,,yes,,,,,,yes,,yes,,yes,,,,,,,yes,,container,POINT (11.1080468 46.1537278)
node/2079121660,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1057496 46.15924)
node/2079121720,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1092516 46.1614619)
node/2079121925,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1274114 46.1699814)
node/2079122041,recycling,,,,yes,yes,,yes,yes,,,,,,,,,,yes,yes,,yes,yes,,,yes,yes,,yes,yes,,,,,yes,,container,POINT (11.1263538 46.1724726)
node/2079122119,recycling,,,,,,,,,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,container,POINT (11.1223068 46.1747497)
node/2084836368,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0448834 46.0814727)
node/2084836402,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0451868 46.0814974)
node/2084836576,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0457174 46.081818)
node/2084836686,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0452878 46.0819633)
node/2084836785,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0455595 46.0820426)
node/2096805941,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1174111 46.0922967)
node/2096805942,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.116444 46.0923111)
node/2096805944,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1175105 46.0923216)
node/2096805949,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1166697 46.0923636)
node/2096805952,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1178071 46.0923926)
node/2096805955,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1178969 46.0924185)
node/2112857614,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1181314 46.0569233)
node/2112857635,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1186766 46.0576962)
node/2113093387,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2413523 46.0540735)
node/2113093567,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2400253 46.0554567)
node/2113094045,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2231012 46.0673319)
node/2113094118,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2222275 46.0700471)
node/2150444639,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1321957 46.057381)
node/2159988733,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1155457 46.0740754)
node/2169733480,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.8122918 46.1554891)
node/2175692295,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.8403484 46.1807695)
node/2175692479,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.8400069 46.1818291)
node/2175692556,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.8405179 46.1820068)
node/2177140025,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.84001 46.1841344)
node/2177503717,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.8384822 46.1827643)
node/2177503893,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.83307 46.188527)
node/2177503894,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.8297145 46.1887487)
node/2184360328,recycling,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,container,POINT (11.7343969 46.4714929)
node/2185692461,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (11.0991627 46.2062684)
node/2185765264,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1314625 46.0562143)
node/2185765266,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1308183 46.0563507)
node/2185765268,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1308263 46.056394)
node/2185765270,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1308908 46.056529)
node/2187608355,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1250364 46.073058)
node/2187608358,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1249846 46.0750352)
node/2187608359,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1249863 46.0750592)
node/2197652001,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1319601 46.065543)
node/2201914281,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,centre,POINT (11.0718902 46.3455739)
node/2226304519,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1236979 46.068902)
node/2238228070,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1423059 46.0475094)
node/2238537034,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1439333 46.0492877)
node/2238537046,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1437685 46.0493253)
node/2239126198,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.0632267 45.9185052)
node/2245410461,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.109779 46.0204807)
node/2250931959,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1794849 46.2482138)
node/2251294300,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1001783 46.1034806)
node/2258683573,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.3117862 46.206061)
node/2258800488,recycling,,,,,,,no,,,no,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.2637039 46.2072091)
node/2258853659,recycling,,,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,,,,,,container,POINT (11.2582765 46.1888951)
node/2258853772,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2602325 46.1915176)
node/2258915558,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2330378 46.1592733)
node/2260689269,recycling,,,,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,container,POINT (10.9988313 46.1697478)
node/2260727806,recycling,,,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,no,,yes,,,,,,,container,POINT (10.9607062 46.1394902)
